task_index,id,task,source_dataset,scene_id,group_id,object_id,bleurt_model_gt,question,ground_truth,model_response
7801,TRJ-5,trajectory-prediction,rwigle,scene_004,group_001,,0.7099237442016602,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-0.0, 0.0], [-0.0, 0.0], [-0.0, 0.0], [-0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7802,TRJ-5,trajectory-prediction,rwigle,scene_004,group_002,,0.8089749813079834,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[0.0, -0.0], [-0.0, -0.0], [0.0, -0.0], [0.0, -0.0], [0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7803,TRJ-5,trajectory-prediction,rwigle,scene_004,group_003,,0.8034656047821045,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-0.0, 0.0], [-0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.0, -0.0], [0.0, -0.0], [0.0, -0.0], [0.0, -0.0], [0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7804,TRJ-5,trajectory-prediction,rwigle,scene_004,group_004,,0.7099234461784363,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-0.0, 0.0], [-0.0, 0.0], [-0.0, 0.0], [-0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7805,TRJ-5,trajectory-prediction,rwigle,scene_004,group_005,,0.7528921961784363,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[0.0, 0.0], [0.0, 0.0], [-0.0, 0.0], [0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.0, -0.0], [-0.0, -0.0], [0.0, -0.0], [0.0, -0.0], [-0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7806,TRJ-5,trajectory-prediction,rwigle,scene_004,group_006,,0.7638087272644043,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7807,TRJ-5,trajectory-prediction,rwigle,scene_004,group_007,,0.7099234461784363,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-0.0, 0.0], [-0.0, 0.0], [-0.0, 0.0], [-0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7808,TRJ-5,trajectory-prediction,rwigle,scene_005,group_001,,-0.6342290639877319,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-9.668, -0.122], [-7.107, -0.01], [-4.552, 0.037], [-1.999, 0.027], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[2.132, -0.04], [4.299, -0.115], [6.311, -0.254], [8.081, -0.419], [9.793, -0.582]]","[[2.5, 0.0], [5.0, 0.0], [7.5, 0.0], [10.0, 0.0], [12.5, 0.0]]"
7809,TRJ-5,trajectory-prediction,rwigle,scene_005,group_002,,-0.09838290512561798,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-7.68, -0.072], [-5.514, 0.027], [-3.497, 0.048], [-1.719, 0.026], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[1.52, -0.015], [2.877, -0.034], [4.101, -0.064], [5.192, -0.089], [6.162, -0.118]]","[[2.27, 0.01], [4.44, 0.01], [6.51, 0.01], [8.58, 0.01], [10.65, 0.01]]"
7810,TRJ-5,trajectory-prediction,rwigle,scene_005,group_003,,0.33619657158851624,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-4.643, 0.008], [-3.286, 0.016], [-2.062, 0.011], [-0.97, 0.009], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[0.802, -0.021], [1.347, -0.037], [1.665, -0.049], [1.804, -0.056], [1.844, -0.06]]","[[0.97, 0.009], [1.942, 0.011], [2.886, 0.016], [3.786, 0.008], [4.643, 0.0]]"
7811,TRJ-5,trajectory-prediction,rwigle,scene_005,group_004,,-0.0899324119091034,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-1.044, 0.001], [-0.498, 0.005], [-0.18, 0.005], [-0.04, 0.003], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.012, -0.001], [-0.013, -0.002], [-0.013, -0.003], [-0.014, -0.003], [-0.014, -0.004]]","[[0.04, 0.001], [0.18, 0.001], [0.32, 0.001], [0.46, 0.001], [0.6, 0.001]]"
7812,TRJ-5,trajectory-prediction,rwigle,scene_005,group_005,,0.36497026681900024,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[0.001, 0.003], [0.0, 0.002], [0.0, 0.001], [-0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.0, -0.0], [-0.0, -0.001], [-0.0, -0.001], [-0.0, -0.001], [-0.0, -0.001]]","[[0.0, -0.01], [0.0, -0.02], [0.0, -0.03], [0.0, -0.04], [0.0, -0.05]]"
7813,TRJ-5,trajectory-prediction,rwigle,scene_005,group_006,,0.5923341512680054,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[0.0, 0.001], [-0.0, 0.001], [-0.0, 0.0], [-0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[-0.0, -0.0], [-0.0, -0.0], [0.0, -0.0], [0.0, -0.001], [-0.0, -0.001]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7814,TRJ-5,trajectory-prediction,rwigle,scene_005,group_007,,0.7623176574707031,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-0.0, 0.001], [-0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[0.0, -0.0], [0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0], [-0.0, -0.0]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]"
7815,TRJ-5,trajectory-prediction,rwigle,scene_006,group_001,,-0.1556810587644577,"Based on the past 5 consecutive 360-degree multi-camera frames, use the following past ego trajectory in the ego-centric coordinate system anchored at the 5th observed frame.
Past observed ego positions (oldest to current, where the current frame is [0.0, 0.0]): [[-27.028, -0.012], [-19.376, 0.075], [-12.942, 0.074], [-6.45, 0.035], [0.0, -0.0]]
Predict the next 5 future ego positions in the same coordinate system. Output only a JSON array of exactly 5 points formatted as [[x1, y1], [x2, y2], [x3, y3], [x4, y4], [x5, y5]].","[[6.323, -0.055], [12.585, -0.096], [18.69, -0.127], [24.828, -0.131], [30.845, -0.139]]","[[13.43, 0.02], [20.87, 0.01], [28.31, 0.0], [35.75, -0.01], [43.19, -0.02]]"
